-0.05390403058418191,0.022680879997130858,0.0426986364529056,-0.016877218631088094,0.024551028852248757,0.007534612190037592,-0.01654802203316578,-0.0013178478467200142,-0.01022074283939335,-0.006373061697173956,1
-0.09990953442797229,0.09171792539726507,-0.005372359776472099,0.0035866323478650525,-0.008051407213563955,-0.0541227879400126,0.035829155351837984,0.012640185331596216,-0.012416362332137899,-0.02151763338675672,1
-0.03865875195100513,-0.014844468559805313,-0.05711802903706982,-0.0025007815527363737,0.010122196186671187,-0.0692332786685741,-0.0025637850683369514,0.032206437404048764,0.04547384755336422,0.014451750234706514,1
-0.03867516528200587,-0.014872137018811517,-0.05713027357408479,-0.0024856844433947087,0.010122947956241834,-0.069208988980084,-0.002557597495747387,0.032236475728605746,0.045499412041391574,0.014456147346107487,1
0.01568089875797536,-0.08914903013802536,-0.009416837373069616,-0.022378866917406325,-0.042695440887536996,0.004879788589046014,-0.08712960755641429,-0.0014196811168509674,0.07873033161545362,0.03510978209708138,1
-0.07884019353945787,0.045922444065039904,-0.0771457192946722,0.09529847827290766,0.02050215355881267,-0.08002502111696418,-0.011112490362400217,0.07495000268763735,0.15085599932005764,0.07096544069637495,1
0.015458678607648345,-0.08943573479923984,-0.010205323696015987,-0.02207470692753927,-0.04165723763928691,0.00578847275812387,-0.08822515717680396,-0.0007794402188146452,0.08051169230806811,0.03600812087586731,1
-0.04965215865512125,0.011384246699600045,0.0676908820511742,-0.020065198084622968,0.016768493318384804,-0.008650901761266537,-0.017467702922923954,-0.007197120610804933,-0.010918616596463008,-0.010522180495069384,1
-0.029273942411695973,0.09591699495561627,-0.1141876762149824,-0.017678201538851232,-0.0003457754034843465,-0.10057054781429348,0.020638441743067074,0.06123291641700954,0.0998043820075645,0.018994083762673582,1
-0.023732330999557835,-0.032057676765604,-0.009950161891208578,-0.03364785478344581,-0.002393788815633878,0.005820379652306417,-0.03811389938568412,0.0012474805437584593,0.009415103570814811,0.0010847358859030563,1
-0.048693726236127145,0.013621962855722777,0.0027852693624811843,-0.0021152242790186395,0.011236282151093607,-0.0011025245952548494,-0.013829948866915943,-0.0003025757630798476,-0.01220457451401366,-0.007729425973402755,1
-0.06424362733924158,0.02455828704662643,-0.09174512998272052,-0.008856574770473982,-0.01938843308390124,-0.05989648358550619,-0.00935587844210065,0.08317056273857058,0.13303270492618763,0.02825694397685161,1
-0.1349953595386625,0.15666328580988773,0.05255601760102799,-0.07073794656427349,0.06890037630581194,0.09065122358636134,-0.025011565613435024,-0.010971899836147552,-0.0015887568482892162,0.02244852370720588,1
-0.02086708987105918,0.028412843139195756,-0.0081555814232224,-0.04700354252427433,-0.01991158237714651,0.026803222986918535,0.019287255702999544,-0.03639532973013618,0.07269375226189936,0.05924525654216765,1
-0.061196609840239745,0.03597736852965925,-0.10111755473754232,-0.0314767863231863,-0.027951847345503416,0.09104231834054585,-0.03808581097257586,-0.01472099344823082,-0.010328697454713506,0.019492188215443497,1
-0.059993959397199426,0.026250780381957543,-0.011153350022741608,-0.055971098539715325,0.05370283957184133,-0.010768880455248707,-0.03014639973938808,0.027310896637247922,0.047898536904870864,0.015459635354883311,1
-0.00015717759046519227,0.17347014619250128,-0.05672346358633923,-0.008738910789760027,-0.10657586855829979,-0.0663271318405198,-0.027715793820403997,-0.025670538852989835,0.0628892458131162,-0.009764119852555172,1
0.032757332114865395,-0.10101512101305393,-2.555879471418202e-05,-0.037445952320167473,-0.022449193105606235,-0.005595221615651741,-0.048056300944622404,-0.023581244509725808,-0.016364687423950922,-0.025341001308207357,1
-0.059610679218935675,0.0294258744111954,-0.03034588254673477,-0.0009127354345870734,-0.07129379130530711,-0.013492106798567252,-0.0026807022232471166,-0.004243440871282316,-0.01393676324092494,0.011881105685925363,1
0.003725765220377099,-0.07401043614645775,-0.008150396377963137,-0.026551323667637135,-0.041304926073642355,-0.012908870458985647,-0.12094175027898181,0.002583226516000683,0.09662954545763085,0.12117034111077263,1
-0.04154807957575828,0.005843671435240205,-0.05593439593896743,0.009154787355030045,-0.02462828527993247,0.05041603390822057,-0.054080701464921145,-0.003899153489985331,0.019953428449203597,0.01183459445579243,1
0.025491968650612054,-0.10511956902756495,-0.002790792068931787,-0.03872247242337477,-0.02371758537900339,-0.006577823068016363,-0.038018514316484536,-0.01609945835648236,-0.012905072261995344,-0.02625956437034817,1
-0.05960654938155346,0.029420378061495535,-0.030353762699749168,-0.0009120070464193618,-0.07127357879756434,-0.013478321655798119,-0.0026869807555185703,-0.004243755589884885,-0.013928582761776729,0.011880702178064716,1
-0.029349037366701226,-0.041389491420070576,-0.06845065346001261,-0.03955769483779577,0.052684453638117947,-0.06801309744149628,-0.011701510152846716,0.02908586811344051,0.017198818466700242,0.0003968485469390637,1
